16:16:13.349 Training @ 0 epoch...
16:16:15.474   Training iter 50, batch loss 0.4504, batch acc 0.1704
16:21:07.008   Training iter 550, batch loss 0.1116, batch acc 0.9504
16:21:09.011   Training iter 600, batch loss 0.1091, batch acc 0.9552
16:21:09.012 Training @ 12 epoch...
16:21:11.019   Training iter 50, batch loss 0.1080, batch acc 0.9560
16:21:13.038   Training iter 100, batch loss 0.1115, batch acc 0.9518
16:21:15.051   Training iter 150, batch loss 0.1060, batch acc 0.9538
16:21:17.070   Training iter 200, batch loss 0.1109, batch acc 0.9528
16:21:19.089   Training iter 250, batch loss 0.1101, batch acc 0.9544
16:21:21.098   Training iter 300, batch loss 0.1097, batch acc 0.9506
16:21:23.108   Training iter 350, batch loss 0.1119, batch acc 0.9502
16:21:25.119   Training iter 400, batch loss 0.1109, batch acc 0.9520
16:21:27.137   Training iter 450, batch loss 0.1075, batch acc 0.9542
16:21:29.149   Training iter 500, batch loss 0.1124, batch acc 0.9506
16:21:31.167   Training iter 550, batch loss 0.1080, batch acc 0.9570
16:21:33.180   Training iter 600, batch loss 0.1084, batch acc 0.9590
16:21:33.181 Training @ 13 epoch...
16:21:35.199   Training iter 50, batch loss 0.1079, batch acc 0.9544
16:21:37.207   Training iter 100, batch loss 0.1076, batch acc 0.9566
16:21:39.219   Training iter 150, batch loss 0.1087, batch acc 0.9544
16:21:41.218   Training iter 200, batch loss 0.1093, batch acc 0.9518
16:21:43.227   Training iter 250, batch loss 0.1104, batch acc 0.9512
16:21:45.232   Training iter 300, batch loss 0.1095, batch acc 0.9496
16:21:47.240   Training iter 350, batch loss 0.1089, batch acc 0.9522
16:21:49.247   Training iter 400, batch loss 0.1093, batch acc 0.9560
16:21:51.247   Training iter 450, batch loss 0.1065, batch acc 0.9568
16:21:53.247   Training iter 500, batch loss 0.1082, batch acc 0.9588
16:21:55.250   Training iter 550, batch loss 0.1067, batch acc 0.9548
16:21:57.260   Training iter 600, batch loss 0.1095, batch acc 0.9546
16:21:57.261 Training @ 14 epoch...
16:21:59.271   Training iter 50, batch loss 0.1070, batch acc 0.9538
16:22:01.287   Training iter 100, batch loss 0.1077, batch acc 0.9544
16:22:03.289   Training iter 150, batch loss 0.1084, batch acc 0.9524
16:22:05.309   Training iter 200, batch loss 0.1052, batch acc 0.9560
16:22:07.318   Training iter 250, batch loss 0.1104, batch acc 0.9522
16:22:09.333   Training iter 300, batch loss 0.1081, batch acc 0.9536
16:22:11.357   Training iter 350, batch loss 0.1075, batch acc 0.9554
16:22:13.377   Training iter 400, batch loss 0.1056, batch acc 0.9560
16:22:15.394   Training iter 450, batch loss 0.1091, batch acc 0.9498
16:22:17.396   Training iter 500, batch loss 0.1092, batch acc 0.9522
16:22:19.397   Training iter 550, batch loss 0.1054, batch acc 0.9584
16:22:21.407   Training iter 600, batch loss 0.1059, batch acc 0.9600
16:22:21.408 Training @ 15 epoch...
16:22:23.435   Training iter 50, batch loss 0.1085, batch acc 0.9550
16:22:25.449   Training iter 100, batch loss 0.1059, batch acc 0.9576
16:22:27.458   Training iter 150, batch loss 0.1071, batch acc 0.9552
16:22:29.477   Training iter 200, batch loss 0.1061, batch acc 0.9564
16:22:31.489   Training iter 250, batch loss 0.1064, batch acc 0.9536
16:22:33.510   Training iter 300, batch loss 0.1055, batch acc 0.9580
16:22:35.527   Training iter 350, batch loss 0.1070, batch acc 0.9534
16:22:37.526   Training iter 400, batch loss 0.1071, batch acc 0.9536
16:22:39.536   Training iter 450, batch loss 0.1046, batch acc 0.9574
16:22:41.541   Training iter 500, batch loss 0.1075, batch acc 0.9526
16:22:43.548   Training iter 550, batch loss 0.1070, batch acc 0.9550
16:22:45.547   Training iter 600, batch loss 0.1054, batch acc 0.9588
16:22:45.548 Testing @ 15 epoch...
16:22:46.711     Testing, total mean loss 0.10330, total acc 0.95890
16:22:46.711 Training @ 16 epoch...
16:22:48.717   Training iter 50, batch loss 0.1045, batch acc 0.9562
16:22:50.717   Training iter 100, batch loss 0.1082, batch acc 0.9536
16:22:52.728   Training iter 150, batch loss 0.1054, batch acc 0.9526
16:22:54.737   Training iter 200, batch loss 0.1045, batch acc 0.9574
16:22:56.737   Training iter 250, batch loss 0.1075, batch acc 0.9556
16:22:58.738   Training iter 300, batch loss 0.1051, batch acc 0.9552
16:23:00.738   Training iter 350, batch loss 0.1032, batch acc 0.9596
16:23:02.747   Training iter 400, batch loss 0.1066, batch acc 0.9544
16:23:04.752   Training iter 450, batch loss 0.1034, batch acc 0.9556
16:23:06.767   Training iter 500, batch loss 0.1084, batch acc 0.9508
16:23:08.779   Training iter 550, batch loss 0.1041, batch acc 0.9578
16:23:10.799   Training iter 600, batch loss 0.1041, batch acc 0.9594
16:23:10.800 Training @ 17 epoch...
16:23:12.817   Training iter 50, batch loss 0.1055, batch acc 0.9526
16:23:14.830   Training iter 100, batch loss 0.1056, batch acc 0.9540
16:23:16.839   Training iter 150, batch loss 0.1048, batch acc 0.9554
16:23:18.856   Training iter 200, batch loss 0.1049, batch acc 0.9536
16:23:20.861   Training iter 250, batch loss 0.1070, batch acc 0.9550
16:23:22.867   Training iter 300, batch loss 0.1060, batch acc 0.9538
16:23:24.884   Training iter 350, batch loss 0.1053, batch acc 0.9556
16:23:26.898   Training iter 400, batch loss 0.1045, batch acc 0.9530
16:23:28.906   Training iter 450, batch loss 0.1037, batch acc 0.9608
16:23:30.909   Training iter 500, batch loss 0.1042, batch acc 0.9586
16:23:32.927   Training iter 550, batch loss 0.1040, batch acc 0.9574
16:23:34.946   Training iter 600, batch loss 0.1049, batch acc 0.9616
16:23:34.946 Training @ 18 epoch...
16:23:36.961   Training iter 50, batch loss 0.1066, batch acc 0.9570
16:23:38.978   Training iter 100, batch loss 0.1038, batch acc 0.9574
16:23:40.979   Training iter 150, batch loss 0.1049, batch acc 0.9556
16:23:42.988   Training iter 200, batch loss 0.1022, batch acc 0.9608
16:23:44.986   Training iter 250, batch loss 0.1057, batch acc 0.9546
16:23:46.998   Training iter 300, batch loss 0.1030, batch acc 0.9620
16:23:49.008   Training iter 350, batch loss 0.1016, batch acc 0.9606
16:23:51.006   Training iter 400, batch loss 0.1030, batch acc 0.9580
16:23:53.008   Training iter 450, batch loss 0.1045, batch acc 0.9534
16:23:55.016   Training iter 500, batch loss 0.1059, batch acc 0.9576
16:23:57.027   Training iter 550, batch loss 0.1045, batch acc 0.9556
16:23:59.027   Training iter 600, batch loss 0.1038, batch acc 0.9534
16:23:59.028 Training @ 19 epoch...
16:24:01.047   Training iter 50, batch loss 0.1027, batch acc 0.9604
16:24:03.049   Training iter 100, batch loss 0.1020, batch acc 0.9580
16:24:05.071   Training iter 150, batch loss 0.1045, batch acc 0.9590
16:24:07.090   Training iter 200, batch loss 0.1062, batch acc 0.9510
16:24:09.119   Training iter 250, batch loss 0.1019, batch acc 0.9582
16:24:11.143   Training iter 300, batch loss 0.1053, batch acc 0.9524
16:24:13.158   Training iter 350, batch loss 0.1024, batch acc 0.9602
16:24:15.175   Training iter 400, batch loss 0.1046, batch acc 0.9564
16:24:17.203   Training iter 450, batch loss 0.1048, batch acc 0.9588
16:24:19.229   Training iter 500, batch loss 0.1045, batch acc 0.9564
16:24:21.257   Training iter 550, batch loss 0.1027, batch acc 0.9578
16:24:23.277   Training iter 600, batch loss 0.1046, batch acc 0.9524
16:24:23.278 Training @ 20 epoch...
16:24:25.298   Training iter 50, batch loss 0.1021, batch acc 0.9610
16:24:27.321   Training iter 100, batch loss 0.1058, batch acc 0.9508
16:24:29.333   Training iter 150, batch loss 0.1024, batch acc 0.9528
16:24:31.356   Training iter 200, batch loss 0.1063, batch acc 0.9544
16:24:33.379   Training iter 250, batch loss 0.1030, batch acc 0.9590
16:24:35.387   Training iter 300, batch loss 0.1020, batch acc 0.9532
16:24:37.400   Training iter 350, batch loss 0.1031, batch acc 0.9590
16:24:39.426   Training iter 400, batch loss 0.1028, batch acc 0.9592
16:24:41.451   Training iter 450, batch loss 0.1041, batch acc 0.9554
16:24:43.478   Training iter 500, batch loss 0.1028, batch acc 0.9602
16:24:45.497   Training iter 550, batch loss 0.1032, batch acc 0.9598
16:24:47.524   Training iter 600, batch loss 0.1021, batch acc 0.9588
16:24:47.525 Testing @ 20 epoch...
16:24:48.688     Testing, total mean loss 0.09933, total acc 0.95870
16:24:48.688 Training @ 21 epoch...
16:24:50.718   Training iter 50, batch loss 0.1034, batch acc 0.9570
16:24:52.740   Training iter 100, batch loss 0.1017, batch acc 0.9584
16:24:54.758   Training iter 150, batch loss 0.1017, batch acc 0.9600
16:24:56.771   Training iter 200, batch loss 0.1013, batch acc 0.9598
16:24:58.788   Training iter 250, batch loss 0.1008, batch acc 0.9578
16:25:00.793   Training iter 300, batch loss 0.1050, batch acc 0.9502
16:25:02.818   Training iter 350, batch loss 0.1024, batch acc 0.9556
16:25:04.839   Training iter 400, batch loss 0.1042, batch acc 0.9554
16:25:06.848   Training iter 450, batch loss 0.1000, batch acc 0.9592
16:25:08.879   Training iter 500, batch loss 0.1032, batch acc 0.9588
16:25:10.899   Training iter 550, batch loss 0.1041, batch acc 0.9592
16:25:12.925   Training iter 600, batch loss 0.1023, batch acc 0.9616
16:25:12.926 Training @ 22 epoch...
16:25:14.951   Training iter 50, batch loss 0.1057, batch acc 0.9562
16:25:16.957   Training iter 100, batch loss 0.1032, batch acc 0.9594
16:25:18.958   Training iter 150, batch loss 0.1018, batch acc 0.9566
16:25:20.978   Training iter 200, batch loss 0.1021, batch acc 0.9592
16:25:22.998   Training iter 250, batch loss 0.1035, batch acc 0.9568
16:25:25.009   Training iter 300, batch loss 0.1023, batch acc 0.9576
16:25:27.035   Training iter 350, batch loss 0.1001, batch acc 0.9624
16:25:29.049   Training iter 400, batch loss 0.1037, batch acc 0.9550
16:25:31.065   Training iter 450, batch loss 0.1018, batch acc 0.9574
16:25:33.090   Training iter 500, batch loss 0.1009, batch acc 0.9618
16:25:35.112   Training iter 550, batch loss 0.1033, batch acc 0.9578
16:25:37.138   Training iter 600, batch loss 0.1019, batch acc 0.9596
16:25:37.139 Training @ 23 epoch...
16:25:39.162   Training iter 50, batch loss 0.1022, batch acc 0.9588
16:25:41.186   Training iter 100, batch loss 0.1025, batch acc 0.9606
16:25:43.188   Training iter 150, batch loss 0.0998, batch acc 0.9614
16:25:45.188   Training iter 200, batch loss 0.1022, batch acc 0.9576
16:25:47.197   Training iter 250, batch loss 0.1020, batch acc 0.9602
16:25:49.210   Training iter 300, batch loss 0.1023, batch acc 0.9596
16:25:51.227   Training iter 350, batch loss 0.1025, batch acc 0.9542
16:25:53.237   Training iter 400, batch loss 0.1009, batch acc 0.9598
16:25:55.240   Training iter 450, batch loss 0.1011, batch acc 0.9598
16:25:57.258   Training iter 500, batch loss 0.1050, batch acc 0.9570
16:25:59.257   Training iter 550, batch loss 0.1014, batch acc 0.9568
16:26:01.263   Training iter 600, batch loss 0.1025, batch acc 0.9548
16:26:01.264 Training @ 24 epoch...
16:26:03.276   Training iter 50, batch loss 0.1024, batch acc 0.9592
16:26:05.280   Training iter 100, batch loss 0.1004, batch acc 0.9618
16:26:07.292   Training iter 150, batch loss 0.1023, batch acc 0.9598
16:26:09.307   Training iter 200, batch loss 0.1019, batch acc 0.9608
16:26:11.306   Training iter 250, batch loss 0.1012, batch acc 0.9606
16:26:13.319   Training iter 300, batch loss 0.1051, batch acc 0.9546
16:26:15.328   Training iter 350, batch loss 0.1011, batch acc 0.9600
16:26:17.328   Training iter 400, batch loss 0.1044, batch acc 0.9524
16:26:19.338   Training iter 450, batch loss 0.1002, batch acc 0.9624
16:26:21.348   Training iter 500, batch loss 0.1002, batch acc 0.9626
16:26:23.351   Training iter 550, batch loss 0.0996, batch acc 0.9604
16:26:25.368   Training iter 600, batch loss 0.1024, batch acc 0.9550
16:26:25.369 Training @ 25 epoch...
16:26:27.379   Training iter 50, batch loss 0.0998, batch acc 0.9664
16:26:29.390   Training iter 100, batch loss 0.1004, batch acc 0.9562
16:26:31.399   Training iter 150, batch loss 0.1033, batch acc 0.9546
16:26:33.416   Training iter 200, batch loss 0.1022, batch acc 0.9586
16:26:35.417   Training iter 250, batch loss 0.1021, batch acc 0.9598
16:26:37.417   Training iter 300, batch loss 0.1034, batch acc 0.9596
16:26:39.427   Training iter 350, batch loss 0.1009, batch acc 0.9572
16:26:41.428   Training iter 400, batch loss 0.1032, batch acc 0.9624
16:26:43.435   Training iter 450, batch loss 0.1005, batch acc 0.9614
16:26:45.437   Training iter 500, batch loss 0.1018, batch acc 0.9598
16:26:47.438   Training iter 550, batch loss 0.0993, batch acc 0.9576
16:26:49.437   Training iter 600, batch loss 0.1015, batch acc 0.9572
16:26:49.438 Testing @ 25 epoch...
16:26:50.599     Testing, total mean loss 0.09887, total acc 0.96090
16:26:50.600 Training @ 26 epoch...
16:26:52.627   Training iter 50, batch loss 0.1007, batch acc 0.9634
16:26:54.637   Training iter 100, batch loss 0.1014, batch acc 0.9578
16:26:56.645   Training iter 150, batch loss 0.1016, batch acc 0.9602
16:26:58.663   Training iter 200, batch loss 0.1016, batch acc 0.9594
16:27:00.668   Training iter 250, batch loss 0.1025, batch acc 0.9554
16:27:02.678   Training iter 300, batch loss 0.0980, batch acc 0.9640
16:27:04.689   Training iter 350, batch loss 0.1034, batch acc 0.9558
16:27:06.707   Training iter 400, batch loss 0.1020, batch acc 0.9580
16:27:08.707   Training iter 450, batch loss 0.1031, batch acc 0.9544
16:27:10.730   Training iter 500, batch loss 0.1019, batch acc 0.9584
16:27:12.737   Training iter 550, batch loss 0.1004, batch acc 0.9566
16:27:14.748   Training iter 600, batch loss 0.0981, batch acc 0.9614
16:27:14.749 Training @ 27 epoch...
16:27:16.756   Training iter 50, batch loss 0.0998, batch acc 0.9624
16:27:18.757   Training iter 100, batch loss 0.1024, batch acc 0.9608
16:27:20.765   Training iter 150, batch loss 0.1007, batch acc 0.9630
16:27:22.768   Training iter 200, batch loss 0.1005, batch acc 0.9602
16:27:24.778   Training iter 250, batch loss 0.1002, batch acc 0.9588
16:27:26.777   Training iter 300, batch loss 0.0998, batch acc 0.9632
16:27:28.780   Training iter 350, batch loss 0.1012, batch acc 0.9574
16:27:30.789   Training iter 400, batch loss 0.1015, batch acc 0.9618
16:27:32.800   Training iter 450, batch loss 0.1023, batch acc 0.9586
16:27:34.818   Training iter 500, batch loss 0.1017, batch acc 0.9562
16:27:36.818   Training iter 550, batch loss 0.1014, batch acc 0.9566
16:27:38.817   Training iter 600, batch loss 0.1009, batch acc 0.9612
16:27:38.818 Training @ 28 epoch...
16:27:40.827   Training iter 50, batch loss 0.1009, batch acc 0.9610
16:27:42.838   Training iter 100, batch loss 0.1018, batch acc 0.9572
16:27:44.848   Training iter 150, batch loss 0.0990, batch acc 0.9618
16:27:46.858   Training iter 200, batch loss 0.1011, batch acc 0.9608
16:27:48.866   Training iter 250, batch loss 0.1000, batch acc 0.9598
16:27:50.878   Training iter 300, batch loss 0.1013, batch acc 0.9588
16:27:52.887   Training iter 350, batch loss 0.1004, batch acc 0.9604
16:27:54.897   Training iter 400, batch loss 0.0992, batch acc 0.9622
16:27:56.900   Training iter 450, batch loss 0.1033, batch acc 0.9558
16:27:58.908   Training iter 500, batch loss 0.1007, batch acc 0.9602
16:28:00.919   Training iter 550, batch loss 0.1022, batch acc 0.9542
16:28:02.926   Training iter 600, batch loss 0.0993, batch acc 0.9636
16:28:02.927 Training @ 29 epoch...
16:28:04.936   Training iter 50, batch loss 0.0997, batch acc 0.9630
16:28:06.938   Training iter 100, batch loss 0.1013, batch acc 0.9568
16:28:08.948   Training iter 150, batch loss 0.1010, batch acc 0.9602
16:28:10.957   Training iter 200, batch loss 0.1017, batch acc 0.9572
16:28:12.964   Training iter 250, batch loss 0.1042, batch acc 0.9546
16:28:14.967   Training iter 300, batch loss 0.0978, batch acc 0.9644
16:28:16.970   Training iter 350, batch loss 0.1037, batch acc 0.9564
16:28:18.987   Training iter 400, batch loss 0.0980, batch acc 0.9644
16:28:20.986   Training iter 450, batch loss 0.1005, batch acc 0.9588
16:28:22.990   Training iter 500, batch loss 0.0984, batch acc 0.9654
16:28:24.997   Training iter 550, batch loss 0.0993, batch acc 0.9596
16:28:26.997   Training iter 600, batch loss 0.1004, batch acc 0.9646
16:28:26.998 Training @ 30 epoch...
16:28:29.008   Training iter 50, batch loss 0.1020, batch acc 0.9586
16:28:31.007   Training iter 100, batch loss 0.1010, batch acc 0.9594
16:28:33.017   Training iter 150, batch loss 0.0979, batch acc 0.9606
16:28:35.018   Training iter 200, batch loss 0.0984, batch acc 0.9624
16:28:37.018   Training iter 250, batch loss 0.0994, batch acc 0.9600
16:28:39.017   Training iter 300, batch loss 0.0995, batch acc 0.9636
16:28:41.016   Training iter 350, batch loss 0.1024, batch acc 0.9562
16:28:43.016   Training iter 400, batch loss 0.1007, batch acc 0.9650
16:28:45.014   Training iter 450, batch loss 0.0990, batch acc 0.9620
16:28:47.018   Training iter 500, batch loss 0.0991, batch acc 0.9582
16:28:49.013   Training iter 550, batch loss 0.1032, batch acc 0.9580
