12:34:42.678 Training @ 0 epoch...
12:34:51.265   Training iter 50, batch loss 1.2883, batch acc 0.5676
12:42:02.237   Training iter 150, batch loss 0.0531, batch acc 0.9826
12:42:10.797   Training iter 200, batch loss 0.0560, batch acc 0.9820
12:42:19.338   Training iter 250, batch loss 0.0630, batch acc 0.9796
12:42:27.907   Training iter 300, batch loss 0.0515, batch acc 0.9854
12:42:36.470   Training iter 350, batch loss 0.0570, batch acc 0.9818
12:42:45.050   Training iter 400, batch loss 0.0615, batch acc 0.9804
12:42:53.601   Training iter 450, batch loss 0.0618, batch acc 0.9812
12:43:02.150   Training iter 500, batch loss 0.0550, batch acc 0.9818
12:43:10.709   Training iter 550, batch loss 0.0577, batch acc 0.9806
12:43:19.272   Training iter 600, batch loss 0.0595, batch acc 0.9808
12:43:19.273 Training @ 5 epoch...
12:43:27.838   Training iter 50, batch loss 0.0422, batch acc 0.9868
12:43:36.405   Training iter 100, batch loss 0.0532, batch acc 0.9842
12:43:44.981   Training iter 150, batch loss 0.0458, batch acc 0.9844
12:43:53.540   Training iter 200, batch loss 0.0571, batch acc 0.9816
12:44:02.101   Training iter 250, batch loss 0.0511, batch acc 0.9848
12:44:10.704   Training iter 300, batch loss 0.0439, batch acc 0.9852
12:44:19.284   Training iter 350, batch loss 0.0493, batch acc 0.9854
12:44:27.870   Training iter 400, batch loss 0.0522, batch acc 0.9844
12:44:36.448   Training iter 450, batch loss 0.0612, batch acc 0.9810
12:44:45.029   Training iter 500, batch loss 0.0647, batch acc 0.9816
12:44:53.587   Training iter 550, batch loss 0.0489, batch acc 0.9842
12:45:02.169   Training iter 600, batch loss 0.0498, batch acc 0.9860
12:45:02.170 Testing @ 5 epoch...
12:45:04.491     Testing, total mean loss 0.05475, total acc 0.98110
12:45:04.491 Training @ 6 epoch...
12:45:13.084   Training iter 50, batch loss 0.0403, batch acc 0.9864
12:45:21.667   Training iter 100, batch loss 0.0402, batch acc 0.9878
12:45:30.250   Training iter 150, batch loss 0.0409, batch acc 0.9870
12:45:38.818   Training iter 200, batch loss 0.0444, batch acc 0.9846
12:45:47.396   Training iter 250, batch loss 0.0543, batch acc 0.9850
12:45:55.969   Training iter 300, batch loss 0.0513, batch acc 0.9848
12:46:04.557   Training iter 350, batch loss 0.0445, batch acc 0.9856
12:46:13.143   Training iter 400, batch loss 0.0501, batch acc 0.9848
12:46:21.727   Training iter 450, batch loss 0.0485, batch acc 0.9836
12:46:30.318   Training iter 500, batch loss 0.0536, batch acc 0.9816
12:46:38.897   Training iter 550, batch loss 0.0475, batch acc 0.9850
12:46:47.475   Training iter 600, batch loss 0.0434, batch acc 0.9882
12:46:47.476 Training @ 7 epoch...
12:46:56.073   Training iter 50, batch loss 0.0364, batch acc 0.9876
12:47:04.676   Training iter 100, batch loss 0.0421, batch acc 0.9876
12:47:13.293   Training iter 150, batch loss 0.0384, batch acc 0.9878
12:47:21.878   Training iter 200, batch loss 0.0362, batch acc 0.9892
12:47:30.475   Training iter 250, batch loss 0.0445, batch acc 0.9864
12:47:39.059   Training iter 300, batch loss 0.0435, batch acc 0.9870
12:47:47.663   Training iter 350, batch loss 0.0409, batch acc 0.9864
12:47:56.236   Training iter 400, batch loss 0.0472, batch acc 0.9840
12:48:04.836   Training iter 450, batch loss 0.0436, batch acc 0.9870
12:48:13.416   Training iter 500, batch loss 0.0294, batch acc 0.9924
12:48:21.996   Training iter 550, batch loss 0.0458, batch acc 0.9844
12:48:30.606   Training iter 600, batch loss 0.0501, batch acc 0.9842
12:48:30.607 Training @ 8 epoch...
12:48:39.201   Training iter 50, batch loss 0.0464, batch acc 0.9852
12:48:47.787   Training iter 100, batch loss 0.0330, batch acc 0.9900
12:48:56.363   Training iter 150, batch loss 0.0339, batch acc 0.9908
12:49:04.967   Training iter 200, batch loss 0.0358, batch acc 0.9888
12:49:13.569   Training iter 250, batch loss 0.0338, batch acc 0.9892
12:49:22.182   Training iter 300, batch loss 0.0271, batch acc 0.9920
12:49:30.786   Training iter 350, batch loss 0.0370, batch acc 0.9866
12:49:39.377   Training iter 400, batch loss 0.0422, batch acc 0.9872
12:49:47.967   Training iter 450, batch loss 0.0411, batch acc 0.9890
12:49:56.557   Training iter 500, batch loss 0.0374, batch acc 0.9882
12:50:05.141   Training iter 550, batch loss 0.0421, batch acc 0.9870
12:50:13.717   Training iter 600, batch loss 0.0336, batch acc 0.9884
12:50:13.718 Training @ 9 epoch...
12:50:22.329   Training iter 50, batch loss 0.0254, batch acc 0.9922
12:50:30.894   Training iter 100, batch loss 0.0296, batch acc 0.9914
12:50:39.488   Training iter 150, batch loss 0.0325, batch acc 0.9900
12:50:48.070   Training iter 200, batch loss 0.0300, batch acc 0.9912
12:50:56.644   Training iter 250, batch loss 0.0321, batch acc 0.9910
12:51:05.232   Training iter 300, batch loss 0.0298, batch acc 0.9896
12:51:13.811   Training iter 350, batch loss 0.0395, batch acc 0.9858
12:51:22.409   Training iter 400, batch loss 0.0327, batch acc 0.9902
12:51:31.004   Training iter 450, batch loss 0.0290, batch acc 0.9908
12:51:39.607   Training iter 500, batch loss 0.0455, batch acc 0.9862
12:51:48.169   Training iter 550, batch loss 0.0411, batch acc 0.9880
12:51:56.754   Training iter 600, batch loss 0.0345, batch acc 0.9886
12:51:56.755 Training @ 10 epoch...
12:52:05.324   Training iter 50, batch loss 0.0367, batch acc 0.9862
12:52:13.898   Training iter 100, batch loss 0.0310, batch acc 0.9894
12:52:24.238   Training iter 150, batch loss 0.0317, batch acc 0.9906
12:52:35.648   Training iter 200, batch loss 0.0310, batch acc 0.9898
12:52:47.045   Training iter 250, batch loss 0.0304, batch acc 0.9918
12:52:58.433   Training iter 300, batch loss 0.0281, batch acc 0.9904
12:53:09.796   Training iter 350, batch loss 0.0326, batch acc 0.9910
12:53:21.159   Training iter 400, batch loss 0.0359, batch acc 0.9888
12:53:32.523   Training iter 450, batch loss 0.0380, batch acc 0.9894
12:53:43.870   Training iter 500, batch loss 0.0236, batch acc 0.9926
12:53:55.256   Training iter 550, batch loss 0.0289, batch acc 0.9914
12:54:06.619   Training iter 600, batch loss 0.0318, batch acc 0.9888
12:54:06.621 Testing @ 10 epoch...
12:54:08.970     Testing, total mean loss 0.04060, total acc 0.98680
12:54:08.970 Training @ 11 epoch...
12:54:20.299   Training iter 50, batch loss 0.0272, batch acc 0.9930
12:54:31.642   Training iter 100, batch loss 0.0212, batch acc 0.9936
12:54:42.931   Training iter 150, batch loss 0.0281, batch acc 0.9902
12:54:53.142   Training iter 200, batch loss 0.0270, batch acc 0.9916
12:55:01.706   Training iter 250, batch loss 0.0309, batch acc 0.9906
12:55:10.228   Training iter 300, batch loss 0.0245, batch acc 0.9918
12:55:18.766   Training iter 350, batch loss 0.0244, batch acc 0.9916
12:55:27.260   Training iter 400, batch loss 0.0290, batch acc 0.9916
12:55:35.775   Training iter 450, batch loss 0.0322, batch acc 0.9898
12:55:44.296   Training iter 500, batch loss 0.0338, batch acc 0.9894
12:55:52.820   Training iter 550, batch loss 0.0344, batch acc 0.9912
12:56:01.328   Training iter 600, batch loss 0.0338, batch acc 0.9890
12:56:01.329 Training @ 12 epoch...
12:56:09.866   Training iter 50, batch loss 0.0238, batch acc 0.9936
12:56:18.372   Training iter 100, batch loss 0.0230, batch acc 0.9922
12:56:26.893   Training iter 150, batch loss 0.0278, batch acc 0.9922
12:56:35.439   Training iter 200, batch loss 0.0206, batch acc 0.9944
12:56:43.986   Training iter 250, batch loss 0.0243, batch acc 0.9920
12:56:52.529   Training iter 300, batch loss 0.0318, batch acc 0.9908
12:57:01.064   Training iter 350, batch loss 0.0244, batch acc 0.9922
12:57:09.627   Training iter 400, batch loss 0.0272, batch acc 0.9918
12:57:18.173   Training iter 450, batch loss 0.0355, batch acc 0.9904
12:57:26.715   Training iter 500, batch loss 0.0244, batch acc 0.9916
12:57:35.267   Training iter 550, batch loss 0.0262, batch acc 0.9912
12:57:43.808   Training iter 600, batch loss 0.0290, batch acc 0.9890
12:57:43.809 Training @ 13 epoch...
12:57:52.347   Training iter 50, batch loss 0.0210, batch acc 0.9926
12:58:00.867   Training iter 100, batch loss 0.0266, batch acc 0.9924
12:58:09.406   Training iter 150, batch loss 0.0244, batch acc 0.9922
12:58:17.950   Training iter 200, batch loss 0.0277, batch acc 0.9920
12:58:26.504   Training iter 250, batch loss 0.0314, batch acc 0.9888
12:58:35.028   Training iter 300, batch loss 0.0217, batch acc 0.9928
12:58:43.547   Training iter 350, batch loss 0.0307, batch acc 0.9906
12:58:52.087   Training iter 400, batch loss 0.0255, batch acc 0.9918
12:59:00.649   Training iter 450, batch loss 0.0223, batch acc 0.9922
12:59:09.193   Training iter 500, batch loss 0.0262, batch acc 0.9920
12:59:17.719   Training iter 550, batch loss 0.0228, batch acc 0.9928
12:59:26.245   Training iter 600, batch loss 0.0263, batch acc 0.9924
12:59:26.245 Training @ 14 epoch...
12:59:34.798   Training iter 50, batch loss 0.0262, batch acc 0.9928
12:59:43.325   Training iter 100, batch loss 0.0245, batch acc 0.9912
12:59:51.893   Training iter 150, batch loss 0.0150, batch acc 0.9956
13:00:00.442   Training iter 200, batch loss 0.0200, batch acc 0.9934
13:00:08.963   Training iter 250, batch loss 0.0164, batch acc 0.9948
13:00:17.484   Training iter 300, batch loss 0.0265, batch acc 0.9908
13:00:25.981   Training iter 350, batch loss 0.0262, batch acc 0.9918
13:00:34.521   Training iter 400, batch loss 0.0233, batch acc 0.9916
13:00:43.057   Training iter 450, batch loss 0.0280, batch acc 0.9930
13:00:51.592   Training iter 500, batch loss 0.0247, batch acc 0.9910
13:01:00.098   Training iter 550, batch loss 0.0277, batch acc 0.9908
13:01:08.643   Training iter 600, batch loss 0.0227, batch acc 0.9924
13:01:08.644 Training @ 15 epoch...
13:01:17.211   Training iter 50, batch loss 0.0230, batch acc 0.9928
13:01:25.726   Training iter 100, batch loss 0.0190, batch acc 0.9924
13:01:34.262   Training iter 150, batch loss 0.0198, batch acc 0.9936
13:01:42.784   Training iter 200, batch loss 0.0232, batch acc 0.9928
13:01:51.312   Training iter 250, batch loss 0.0261, batch acc 0.9934
13:01:59.827   Training iter 300, batch loss 0.0206, batch acc 0.9924
13:02:08.355   Training iter 350, batch loss 0.0197, batch acc 0.9938
13:02:16.897   Training iter 400, batch loss 0.0226, batch acc 0.9924
13:02:25.426   Training iter 450, batch loss 0.0184, batch acc 0.9934
13:02:33.972   Training iter 500, batch loss 0.0203, batch acc 0.9938
13:02:42.519   Training iter 550, batch loss 0.0238, batch acc 0.9920
13:02:51.021   Training iter 600, batch loss 0.0232, batch acc 0.9928
13:02:51.022 Testing @ 15 epoch...
13:02:53.409     Testing, total mean loss 0.03544, total acc 0.98810
13:02:53.409 Training @ 16 epoch...
13:03:01.913   Training iter 50, batch loss 0.0136, batch acc 0.9968
13:03:10.433   Training iter 100, batch loss 0.0146, batch acc 0.9958
13:03:18.985   Training iter 150, batch loss 0.0187, batch acc 0.9946
13:03:27.520   Training iter 200, batch loss 0.0230, batch acc 0.9916
13:03:36.054   Training iter 250, batch loss 0.0226, batch acc 0.9928
13:03:44.573   Training iter 300, batch loss 0.0212, batch acc 0.9926
13:03:53.134   Training iter 350, batch loss 0.0247, batch acc 0.9926
13:04:01.685   Training iter 400, batch loss 0.0190, batch acc 0.9940
13:04:10.240   Training iter 450, batch loss 0.0165, batch acc 0.9950
13:04:18.754   Training iter 500, batch loss 0.0242, batch acc 0.9926
13:04:27.306   Training iter 550, batch loss 0.0220, batch acc 0.9924
13:04:35.846   Training iter 600, batch loss 0.0225, batch acc 0.9922
13:04:35.846 Training @ 17 epoch...
13:04:44.379   Training iter 50, batch loss 0.0128, batch acc 0.9958
13:04:52.922   Training iter 100, batch loss 0.0192, batch acc 0.9942
13:05:01.488   Training iter 150, batch loss 0.0162, batch acc 0.9950
13:05:10.031   Training iter 200, batch loss 0.0257, batch acc 0.9926
13:05:18.577   Training iter 250, batch loss 0.0181, batch acc 0.9946
13:05:27.138   Training iter 300, batch loss 0.0190, batch acc 0.9938
13:05:35.682   Training iter 350, batch loss 0.0251, batch acc 0.9924
13:05:44.252   Training iter 400, batch loss 0.0147, batch acc 0.9950
13:05:52.807   Training iter 450, batch loss 0.0147, batch acc 0.9958
13:06:01.370   Training iter 500, batch loss 0.0223, batch acc 0.9914
13:06:09.941   Training iter 550, batch loss 0.0179, batch acc 0.9940
13:06:18.504   Training iter 600, batch loss 0.0150, batch acc 0.9956
13:06:18.505 Training @ 18 epoch...
13:06:27.052   Training iter 50, batch loss 0.0201, batch acc 0.9950
13:06:35.631   Training iter 100, batch loss 0.0185, batch acc 0.9948
13:06:44.192   Training iter 150, batch loss 0.0168, batch acc 0.9950
13:06:52.747   Training iter 200, batch loss 0.0137, batch acc 0.9958
13:07:01.284   Training iter 250, batch loss 0.0167, batch acc 0.9956
13:07:09.836   Training iter 300, batch loss 0.0200, batch acc 0.9940
13:07:18.379   Training iter 350, batch loss 0.0139, batch acc 0.9954
13:07:26.913   Training iter 400, batch loss 0.0197, batch acc 0.9926
13:07:35.469   Training iter 450, batch loss 0.0148, batch acc 0.9958
13:07:44.016   Training iter 500, batch loss 0.0201, batch acc 0.9918
13:07:52.574   Training iter 550, batch loss 0.0176, batch acc 0.9940
13:08:01.128   Training iter 600, batch loss 0.0157, batch acc 0.9952
13:08:01.128 Training @ 19 epoch...
13:08:09.679   Training iter 50, batch loss 0.0144, batch acc 0.9958
13:08:18.222   Training iter 100, batch loss 0.0126, batch acc 0.9960
13:08:26.792   Training iter 150, batch loss 0.0167, batch acc 0.9948
13:08:35.317   Training iter 200, batch loss 0.0181, batch acc 0.9942
13:08:43.847   Training iter 250, batch loss 0.0221, batch acc 0.9924
13:08:52.384   Training iter 300, batch loss 0.0175, batch acc 0.9948
13:09:00.903   Training iter 350, batch loss 0.0153, batch acc 0.9944
13:09:09.445   Training iter 400, batch loss 0.0126, batch acc 0.9958
13:09:18.004   Training iter 450, batch loss 0.0172, batch acc 0.9942
13:09:26.557   Training iter 500, batch loss 0.0177, batch acc 0.9946
13:09:35.077   Training iter 550, batch loss 0.0122, batch acc 0.9958
13:09:43.588   Training iter 600, batch loss 0.0251, batch acc 0.9926
13:09:43.589 Training @ 20 epoch...
13:09:52.135   Training iter 50, batch loss 0.0183, batch acc 0.9934
13:10:00.654   Training iter 100, batch loss 0.0107, batch acc 0.9972
13:10:09.186   Training iter 150, batch loss 0.0190, batch acc 0.9936
13:10:19.571   Training iter 200, batch loss 0.0125, batch acc 0.9964
13:10:31.114   Training iter 250, batch loss 0.0130, batch acc 0.9956
13:10:42.607   Training iter 300, batch loss 0.0104, batch acc 0.9974
13:10:54.118   Training iter 350, batch loss 0.0174, batch acc 0.9936
13:11:05.609   Training iter 400, batch loss 0.0184, batch acc 0.9950
13:11:16.438   Training iter 450, batch loss 0.0111, batch acc 0.9964
13:11:25.050   Training iter 500, batch loss 0.0126, batch acc 0.9954
13:11:33.648   Training iter 550, batch loss 0.0156, batch acc 0.9958
13:11:42.254   Training iter 600, batch loss 0.0162, batch acc 0.9948
13:11:42.255 Testing @ 20 epoch...
13:11:44.455     Testing, total mean loss 0.03350, total acc 0.98830
13:11:44.455 Training @ 21 epoch...
13:11:53.059   Training iter 50, batch loss 0.0159, batch acc 0.9946
13:12:01.638   Training iter 100, batch loss 0.0112, batch acc 0.9966
13:12:10.217   Training iter 150, batch loss 0.0116, batch acc 0.9968
13:12:18.799   Training iter 200, batch loss 0.0085, batch acc 0.9982
13:12:27.392   Training iter 250, batch loss 0.0164, batch acc 0.9956
13:12:35.956   Training iter 300, batch loss 0.0168, batch acc 0.9948
13:12:44.497   Training iter 350, batch loss 0.0161, batch acc 0.9944
13:12:53.043   Training iter 400, batch loss 0.0164, batch acc 0.9940
13:13:01.589   Training iter 450, batch loss 0.0148, batch acc 0.9964
13:13:10.154   Training iter 500, batch loss 0.0147, batch acc 0.9954
13:13:18.719   Training iter 550, batch loss 0.0172, batch acc 0.9946
13:13:27.280   Training iter 600, batch loss 0.0099, batch acc 0.9970
13:13:27.281 Training @ 22 epoch...
13:13:35.839   Training iter 50, batch loss 0.0125, batch acc 0.9962
13:13:44.398   Training iter 100, batch loss 0.0153, batch acc 0.9958
13:13:52.970   Training iter 150, batch loss 0.0109, batch acc 0.9964
13:14:01.549   Training iter 200, batch loss 0.0148, batch acc 0.9946
13:14:10.120   Training iter 250, batch loss 0.0105, batch acc 0.9972
13:14:18.682   Training iter 300, batch loss 0.0120, batch acc 0.9966
13:14:27.238   Training iter 350, batch loss 0.0152, batch acc 0.9946
13:14:35.796   Training iter 400, batch loss 0.0147, batch acc 0.9948
13:14:44.377   Training iter 450, batch loss 0.0144, batch acc 0.9940
13:14:53.114   Training iter 500, batch loss 0.0085, batch acc 0.9970
13:15:04.593   Training iter 550, batch loss 0.0140, batch acc 0.9958
13:15:15.999   Training iter 600, batch loss 0.0181, batch acc 0.9952
13:15:16.000 Training @ 23 epoch...
13:15:27.381   Training iter 50, batch loss 0.0112, batch acc 0.9966
13:15:38.763   Training iter 100, batch loss 0.0122, batch acc 0.9970
13:15:50.173   Training iter 150, batch loss 0.0099, batch acc 0.9972
13:16:01.550   Training iter 200, batch loss 0.0103, batch acc 0.9972
13:16:12.968   Training iter 250, batch loss 0.0127, batch acc 0.9958
13:16:24.345   Training iter 300, batch loss 0.0141, batch acc 0.9962
13:16:35.761   Training iter 350, batch loss 0.0141, batch acc 0.9962
13:16:47.124   Training iter 400, batch loss 0.0123, batch acc 0.9956
13:16:58.486   Training iter 450, batch loss 0.0101, batch acc 0.9974
13:17:09.882   Training iter 500, batch loss 0.0116, batch acc 0.9968
13:17:21.254   Training iter 550, batch loss 0.0190, batch acc 0.9948
13:17:32.636   Training iter 600, batch loss 0.0120, batch acc 0.9960
13:17:32.638 Training @ 24 epoch...
13:17:42.075   Training iter 50, batch loss 0.0093, batch acc 0.9966
13:17:50.738   Training iter 100, batch loss 0.0102, batch acc 0.9964
13:17:59.395   Training iter 150, batch loss 0.0121, batch acc 0.9962
13:18:08.044   Training iter 200, batch loss 0.0095, batch acc 0.9972
13:18:16.671   Training iter 250, batch loss 0.0098, batch acc 0.9970
13:18:25.339   Training iter 300, batch loss 0.0109, batch acc 0.9962
13:18:33.941   Training iter 350, batch loss 0.0144, batch acc 0.9954
13:18:42.555   Training iter 400, batch loss 0.0140, batch acc 0.9952
13:18:51.179   Training iter 450, batch loss 0.0085, batch acc 0.9976
13:18:59.785   Training iter 500, batch loss 0.0120, batch acc 0.9962
13:19:08.409   Training iter 550, batch loss 0.0122, batch acc 0.9970
13:19:17.027   Training iter 600, batch loss 0.0102, batch acc 0.9964
13:19:17.028 Training @ 25 epoch...
13:19:25.649   Training iter 50, batch loss 0.0090, batch acc 0.9974
13:19:34.272   Training iter 100, batch loss 0.0077, batch acc 0.9980
13:19:42.867   Training iter 150, batch loss 0.0088, batch acc 0.9970
13:19:51.470   Training iter 200, batch loss 0.0097, batch acc 0.9976
13:20:00.073   Training iter 250, batch loss 0.0105, batch acc 0.9964
13:20:08.699   Training iter 300, batch loss 0.0119, batch acc 0.9964
13:20:17.313   Training iter 350, batch loss 0.0116, batch acc 0.9964
13:20:25.933   Training iter 400, batch loss 0.0089, batch acc 0.9976
13:20:34.533   Training iter 450, batch loss 0.0133, batch acc 0.9956
13:20:43.165   Training iter 500, batch loss 0.0126, batch acc 0.9958
13:20:51.795   Training iter 550, batch loss 0.0123, batch acc 0.9964
13:21:00.382   Training iter 600, batch loss 0.0144, batch acc 0.9962
13:21:00.383 Testing @ 25 epoch...
13:21:02.712     Testing, total mean loss 0.03720, total acc 0.98870
13:21:02.712 Training @ 26 epoch...
13:21:11.340   Training iter 50, batch loss 0.0075, batch acc 0.9976
13:21:19.950   Training iter 100, batch loss 0.0075, batch acc 0.9982
13:21:28.584   Training iter 150, batch loss 0.0096, batch acc 0.9974
13:21:37.221   Training iter 200, batch loss 0.0093, batch acc 0.9970
13:21:45.833   Training iter 250, batch loss 0.0068, batch acc 0.9986
13:21:54.435   Training iter 300, batch loss 0.0077, batch acc 0.9982
13:22:03.052   Training iter 350, batch loss 0.0110, batch acc 0.9968
13:22:11.676   Training iter 400, batch loss 0.0134, batch acc 0.9964
13:22:20.299   Training iter 450, batch loss 0.0090, batch acc 0.9976
13:22:28.901   Training iter 500, batch loss 0.0098, batch acc 0.9962
13:22:37.532   Training iter 550, batch loss 0.0118, batch acc 0.9964
13:22:46.153   Training iter 600, batch loss 0.0090, batch acc 0.9968
13:22:46.154 Training @ 27 epoch...
13:22:54.770   Training iter 50, batch loss 0.0075, batch acc 0.9980
13:23:03.380   Training iter 100, batch loss 0.0090, batch acc 0.9976
13:23:12.010   Training iter 150, batch loss 0.0069, batch acc 0.9988
13:23:20.605   Training iter 200, batch loss 0.0108, batch acc 0.9966
13:23:29.233   Training iter 250, batch loss 0.0081, batch acc 0.9978
13:23:37.833   Training iter 300, batch loss 0.0110, batch acc 0.9968
13:23:46.461   Training iter 350, batch loss 0.0077, batch acc 0.9972
13:23:55.069   Training iter 400, batch loss 0.0079, batch acc 0.9976
13:24:03.692   Training iter 450, batch loss 0.0079, batch acc 0.9976
13:24:12.310   Training iter 500, batch loss 0.0093, batch acc 0.9974
13:24:20.901   Training iter 550, batch loss 0.0067, batch acc 0.9980
13:24:29.535   Training iter 600, batch loss 0.0095, batch acc 0.9968
13:24:29.536 Training @ 28 epoch...
13:24:38.145   Training iter 50, batch loss 0.0073, batch acc 0.9984
13:24:46.738   Training iter 100, batch loss 0.0062, batch acc 0.9988
13:24:55.358   Training iter 150, batch loss 0.0057, batch acc 0.9980
13:25:03.995   Training iter 200, batch loss 0.0071, batch acc 0.9980
13:25:12.616   Training iter 250, batch loss 0.0148, batch acc 0.9946
13:25:21.209   Training iter 300, batch loss 0.0076, batch acc 0.9976
13:25:29.810   Training iter 350, batch loss 0.0072, batch acc 0.9974
13:25:38.430   Training iter 400, batch loss 0.0106, batch acc 0.9966
13:25:47.028   Training iter 450, batch loss 0.0106, batch acc 0.9968
13:25:55.648   Training iter 500, batch loss 0.0088, batch acc 0.9974
13:26:04.264   Training iter 550, batch loss 0.0110, batch acc 0.9960
13:26:12.864   Training iter 600, batch loss 0.0102, batch acc 0.9978
13:26:12.865 Training @ 29 epoch...
13:26:21.485   Training iter 50, batch loss 0.0058, batch acc 0.9986
13:26:30.087   Training iter 100, batch loss 0.0069, batch acc 0.9980
13:26:38.694   Training iter 150, batch loss 0.0064, batch acc 0.9978
13:26:47.307   Training iter 200, batch loss 0.0078, batch acc 0.9976
13:26:55.924   Training iter 250, batch loss 0.0085, batch acc 0.9968
13:27:04.525   Training iter 300, batch loss 0.0097, batch acc 0.9970
13:27:13.158   Training iter 350, batch loss 0.0100, batch acc 0.9958
13:27:21.768   Training iter 400, batch loss 0.0052, batch acc 0.9996
13:27:30.415   Training iter 450, batch loss 0.0073, batch acc 0.9984
13:27:39.021   Training iter 500, batch loss 0.0075, batch acc 0.9976
13:27:47.673   Training iter 550, batch loss 0.0090, batch acc 0.9966
13:27:56.291   Training iter 600, batch loss 0.0099, batch acc 0.9970
13:27:56.292 Training @ 30 epoch...
13:28:04.902   Training iter 50, batch loss 0.0070, batch acc 0.9976
13:28:13.509   Training iter 100, batch loss 0.0062, batch acc 0.9976
13:28:22.148   Training iter 150, batch loss 0.0057, batch acc 0.9980
13:28:30.755   Training iter 200, batch loss 0.0080, batch acc 0.9980
13:28:39.368   Training iter 250, batch loss 0.0091, batch acc 0.9970
13:28:47.996   Training iter 300, batch loss 0.0097, batch acc 0.9966
13:28:56.634   Training iter 350, batch loss 0.0077, batch acc 0.9982
13:29:05.247   Training iter 400, batch loss 0.0062, batch acc 0.9978
13:29:14.390   Training iter 450, batch loss 0.0073, batch acc 0.9980
13:29:22.995   Training iter 500, batch loss 0.0096, batch acc 0.9964
13:29:31.633   Training iter 550, batch loss 0.0067, batch acc 0.9976
