11:02:33.108 Training @ 0 epoch...
11:02:35.231   Training iter 50, batch loss 1.3838, batch acc 0.5778
11:13:08.480   Training iter 150, batch loss 0.0503, batch acc 0.9842
11:13:10.517   Training iter 200, batch loss 0.0634, batch acc 0.9832
11:13:12.544   Training iter 250, batch loss 0.0502, batch acc 0.9844
11:13:14.570   Training iter 300, batch loss 0.0544, batch acc 0.9824
11:13:16.594   Training iter 350, batch loss 0.0568, batch acc 0.9824
11:13:18.625   Training iter 400, batch loss 0.0525, batch acc 0.9852
11:13:20.656   Training iter 450, batch loss 0.0495, batch acc 0.9846
11:13:22.694   Training iter 500, batch loss 0.0507, batch acc 0.9844
11:13:24.721   Training iter 550, batch loss 0.0589, batch acc 0.9840
11:13:26.752   Training iter 600, batch loss 0.0400, batch acc 0.9862
11:13:26.753 Testing @ 25 epoch...
11:13:27.932     Testing, total mean loss 0.05319, total acc 0.98350
11:13:27.932 Training @ 26 epoch...
11:13:29.971   Training iter 50, batch loss 0.0459, batch acc 0.9864
11:13:31.998   Training iter 100, batch loss 0.0494, batch acc 0.9864
11:13:34.028   Training iter 150, batch loss 0.0501, batch acc 0.9832
11:13:36.053   Training iter 200, batch loss 0.0577, batch acc 0.9834
11:13:38.083   Training iter 250, batch loss 0.0552, batch acc 0.9842
11:13:40.110   Training iter 300, batch loss 0.0487, batch acc 0.9842
11:13:42.138   Training iter 350, batch loss 0.0565, batch acc 0.9828
11:13:44.167   Training iter 400, batch loss 0.0514, batch acc 0.9862
11:13:46.186   Training iter 450, batch loss 0.0600, batch acc 0.9812
11:13:48.224   Training iter 500, batch loss 0.0493, batch acc 0.9858
11:13:50.253   Training iter 550, batch loss 0.0533, batch acc 0.9816
11:13:52.280   Training iter 600, batch loss 0.0538, batch acc 0.9836
11:13:52.281 Training @ 27 epoch...
11:13:54.311   Training iter 50, batch loss 0.0445, batch acc 0.9846
11:13:56.342   Training iter 100, batch loss 0.0450, batch acc 0.9856
11:13:58.374   Training iter 150, batch loss 0.0484, batch acc 0.9862
11:14:00.410   Training iter 200, batch loss 0.0413, batch acc 0.9884
11:14:02.432   Training iter 250, batch loss 0.0459, batch acc 0.9854
11:14:04.471   Training iter 300, batch loss 0.0552, batch acc 0.9828
11:14:06.496   Training iter 350, batch loss 0.0592, batch acc 0.9828
11:14:08.532   Training iter 400, batch loss 0.0577, batch acc 0.9826
11:14:10.558   Training iter 450, batch loss 0.0557, batch acc 0.9830
11:14:12.588   Training iter 500, batch loss 0.0529, batch acc 0.9842
11:14:14.618   Training iter 550, batch loss 0.0684, batch acc 0.9820
11:14:16.643   Training iter 600, batch loss 0.0570, batch acc 0.9850
11:14:16.644 Training @ 28 epoch...
11:14:18.680   Training iter 50, batch loss 0.0484, batch acc 0.9864
11:14:20.712   Training iter 100, batch loss 0.0432, batch acc 0.9886
11:14:22.738   Training iter 150, batch loss 0.0587, batch acc 0.9820
11:14:24.770   Training iter 200, batch loss 0.0583, batch acc 0.9824
11:14:26.797   Training iter 250, batch loss 0.0531, batch acc 0.9840
11:14:28.826   Training iter 300, batch loss 0.0462, batch acc 0.9854
11:14:30.857   Training iter 350, batch loss 0.0517, batch acc 0.9842
11:14:32.891   Training iter 400, batch loss 0.0519, batch acc 0.9844
11:14:34.924   Training iter 450, batch loss 0.0460, batch acc 0.9862
11:14:36.952   Training iter 500, batch loss 0.0529, batch acc 0.9816
11:14:38.981   Training iter 550, batch loss 0.0564, batch acc 0.9830
11:14:41.015   Training iter 600, batch loss 0.0613, batch acc 0.9788
11:14:41.016 Training @ 29 epoch...
11:14:43.047   Training iter 50, batch loss 0.0472, batch acc 0.9860
11:14:45.075   Training iter 100, batch loss 0.0473, batch acc 0.9838
11:14:47.105   Training iter 150, batch loss 0.0571, batch acc 0.9850
11:14:49.131   Training iter 200, batch loss 0.0493, batch acc 0.9840
11:14:51.161   Training iter 250, batch loss 0.0505, batch acc 0.9836
11:14:53.195   Training iter 300, batch loss 0.0413, batch acc 0.9870
11:14:55.223   Training iter 350, batch loss 0.0572, batch acc 0.9840
11:14:57.252   Training iter 400, batch loss 0.0491, batch acc 0.9846
11:14:59.286   Training iter 450, batch loss 0.0542, batch acc 0.9834
11:15:01.319   Training iter 500, batch loss 0.0604, batch acc 0.9806
11:15:03.345   Training iter 550, batch loss 0.0603, batch acc 0.9836
11:15:05.378   Training iter 600, batch loss 0.0469, batch acc 0.9874
11:15:05.379 Training @ 30 epoch...
11:15:07.416   Training iter 50, batch loss 0.0404, batch acc 0.9874
11:15:09.452   Training iter 100, batch loss 0.0516, batch acc 0.9830
11:15:11.480   Training iter 150, batch loss 0.0556, batch acc 0.9842
11:15:13.506   Training iter 200, batch loss 0.0524, batch acc 0.9836
11:15:15.529   Training iter 250, batch loss 0.0530, batch acc 0.9840
11:15:17.561   Training iter 300, batch loss 0.0441, batch acc 0.9866
11:15:19.584   Training iter 350, batch loss 0.0526, batch acc 0.9844
11:15:21.607   Training iter 400, batch loss 0.0441, batch acc 0.9852
11:15:23.626   Training iter 450, batch loss 0.0494, batch acc 0.9848
11:15:25.649   Training iter 500, batch loss 0.0574, batch acc 0.9810
11:15:27.662   Training iter 550, batch loss 0.0558, batch acc 0.9832
